group	position	effect
chr3	8469670	-0.258238813875185
chr3	8473220	-0.385626916202156
chr3	8562750	0.00147409287600264
chr3	8657360	0.323675441812576
chr3	8659930	0.540081805707283
chr3	8773130	-0.0108348194000226
chr3	8818630	-0.891409564621818
chr3	8832350	0.21389498706867
chr3	8845800	-0.65777106158898
chr3	8927230	-0.115460202724855
chr3	8930010	-0.167048000391433
chr3	9039520	0.315840401919445
chr3	9085990	-0.346574992111225
chr3	9208720	-0.212747340772212
chr3	9244320	0.104846901118357
chr3	9252760	0.442409860204533
chr3	9259540	0.866765459666744
chr3	9311120	-0.292837562079971
chr3	9342780	-0.268493009412562
chr3	9390880	-0.468410082642545
chr3	9403330	-0.771096741662888
chr3	9476410	0.887544255546055
chr3	9487540	-0.165706142182406
chr3	9506010	-0.162475694552109
chr3	9511550	-0.461855441305191
chr3	9534930	0.411371810332763
chr3	9565090	0.982897023218031
chr3	9569310	-0.143666298209373
chr3	9632290	-0.217037460996435
chr3	9704180	-0.394014483556198
chr3	9756780	-0.200051547233396
chr3	9757260	-0.236626700493216
chr3	9772890	-1.00876073708389
chr3	9780150	0.666526760056242
chr3	9826960	-0.365344491580704
chr3	9900450	0.998132784754746
chr3	9992420	0.375904201519626
chr4	110600	0.412893614115919
chr4	118505	0.226735358783088
chr4	128814	0.187777198562696
chr4	175094	-0.491388351617467
chr4	180225	-1.02628049876603
chr4	276122	-0.037203992508205
chr4	395584	0.41454755787148
chr4	397053	1.32490371369928
chr4	490048	-0.311115928281441
chr4	513446	0.160180675782796
chr4	565851	0.433397019647209
chr4	582923	0.225117156627872
chr4	599204	0.157950495402496
chr4	665250	-0.209846728521481
chr4	674560	0.836746108094045
chr4	680917	0.955295091744523
chr4	685428	0.0796755328274683
chr4	726205	0.589527233003952
chr4	765912	-0.453124621843056
chr4	771731	-0.138576172586968
chr4	864200	-0.542524805841899
chr4	930199	0.650176605239506
chr4	940310	-0.865710630613493
chr4	961368	0.0553426026107135
chr4	982824	0.442141659437741
chr4	1076100	0.994561092774825
chr4	1124200	-0.372570111147431
chr4	1160140	-0.0645081790239953
chr4	1277790	-0.35150919426777
chr4	1292150	-0.22952967095227
chr4	1339150	-0.171034956131808
chr4	1356660	-0.125148523077045
chr4	1393290	-1.0713728596364
chr4	1404070	0.720189984199455
chr4	1414600	0.113369445837179
chr4	1425320	-0.204214166380892
chr4	1467800	0.0348816325487264
chr4	1473800	0.800687294325927
chr4	1488060	-0.216756893961238
chr4	1511620	-1.34621520027067
chr4	1532980	0.449762411147141
chr4	1565200	0.293069374690025
chr4	1613170	0.0487753928234037
chr4	1627600	-0.602834349032337
chr4	1725310	-0.335512587445771
chr4	1739780	0.920710617915442
chr4	1819170	-0.502338098615043
chr4	1823180	-0.520514285024053
chr4	1856640	0.470814310407387
chr4	1879090	-0.653552403616073
chr4	1924260	0.720211969273251
chr4	1956980	-0.531793320877198
chr4	1961830	-0.253295650956098
chr4	2016930	-0.567883235212158
chr4	2186780	0.383779242528349
chr4	2189900	0.814001846770873
chr4	2198610	-0.831797289831867
chr4	2207540	-0.130529728783279
chr4	2219500	-1.12917236204049
chr4	2223500	-0.551107823773483
chr4	2234310	-0.113390480800127
chr4	2272950	-0.0110640080695177
chr4	2338970	1.03024912712933
chr4	2370640	-0.150320475622729
chr4	2396560	0.309216641444448
chr4	2403590	0.264566898620432
chr4	2465780	1.54987959121354
chr4	2482740	-0.395121800493691
chr4	2500110	-0.455528891276425
chr4	2512120	0.159668906937466
chr4	2520690	0.113693654218208
chr4	2528060	0.364491360457565
chr4	2534280	-0.314608249332073
chr4	2582580	-0.876016896593685
chr4	2603300	-0.180075543389459
chr4	2607930	0.507783164144192
chr4	2641200	0.312147534282907
chr4	2641380	-0.81447594178568
chr4	2648090	-0.531465469199243
chr4	2657390	0.360107426067746
chr4	2732080	-0.419202291161966
chr4	2784890	0.341365348880129
chr4	2809560	0.0521929325567639
chr4	2826800	0.204016665259192
chr4	2882190	0.635638109927335
chr4	2965180	-1.00489130969959
chr4	2980330	1.26928701779812
chr4	2982770	0.33009291237253
chr4	3002440	0.584209125490511
chr4	3019770	-0.646709539287945
chr4	3040340	1.00237549077609
chr4	3090720	0.0397692345114179
chr4	3119110	-0.255876504439448
chr4	3119960	-0.429570176383148
chr4	3120640	-0.0395189406965043
chr4	3129370	0.287704053345724
chr4	3140150	0.0834213795117847
chr4	3234600	0.138797323456935
chr4	3237600	-0.259092888713614
chr4	3239950	0.270788444839036
chr4	3248290	-0.179658781684995
chr4	3258900	0.154664727850577
chr4	3275550	-0.143839976399636
chr4	3294990	0.634011886960597
chr4	3420710	-0.829520445980008
chr4	3497200	-0.302075095567474
chr4	3509870	0.0355630756533343
chr4	3517860	0.397016737378679
chr4	3541760	-0.751576221831481
chr4	3634280	-0.52790021442921
chr4	3679280	0.172554182225558
chr4	3715560	0.726646967835266
chr4	3781800	-0.265742522785317
chr4	3797600	0.225401268035064
chr4	3806730	0.0944202937008696
chr4	3920720	0.269360482962087
chr4	3929580	0.246014530700816
chr4	3943950	0.380834204141019
chr4	3951400	-0.209550572251517
chr4	3998990	-1.3950814269983
chr4	4035200	0.472486437856052
chr4	4074030	-1.18056172246926
chr4	4100800	-0.933419948654882
chr4	4104310	0.0408905536794168
chr4	4125720	0.170486779466602
chr4	4145760	-0.356802641124836
chr4	4150720	-0.254925581354418
chr4	4188610	-0.957299720451212
chr4	4208020	0.231487791105231
chr4	4323890	1.47343910529737
chr4	4363630	0.314764686971201
chr4	4431100	-0.743133378486078
chr4	4479820	-0.528356792527935
chr4	4490510	-0.237701568062304
chr4	4582680	-0.122208653178029
chr4	4613670	0.365100372641133
chr4	4707850	-0.150782022942711
chr4	4743680	0.326808008045478
chr4	4758860	-0.377424898693692
chr4	4760640	-0.0597114810681719
chr4	4807880	-0.102624138963912
chr4	4821070	-0.165306902281609
chr4	4876640	0.181095188284718
chr4	4894510	-0.607913891025813
chr4	4937830	-0.378708633042585
chr4	4995440	0.832719020987538
chr4	5005700	-0.566439757222752
chr4	5031010	0.0993438020878427
chr4	5037280	-0.22235401733438
chr4	5070260	0.423534048512155
chr4	5156130	0.304103890728071
chr4	5182460	-0.198089332852455
chr4	5269310	-0.6004568743216
chr4	5282390	0.584927634666683
chr4	5282620	0.586709506427832
chr4	5283230	-0.00306922639069699
chr4	5304450	-0.373633224499072
chr4	5358200	-0.63806596997498
chr4	5359390	0.130579614534112
chr4	5539760	0.839306467527704
chr4	5630830	-0.67144406009181
chr4	5639600	0.390167028394074
chr4	5685370	-0.829785339093718
chr4	5706170	0.41547419754574
chr4	5788300	-0.304605942467603
chr4	5798940	-0.52931760022917
chr4	5837780	0.545250238512128
chr4	5844280	0.686580536425808
chr4	5860810	-0.363464669840545
chr4	5952560	0.0868298890056385
chr4	5952620	-0.207844192604253
chr4	5984200	-0.251088220717906
chr4	6012000	0.469528555304687
chr4	6084250	-0.152324225271459
chr4	6125530	-0.102853930964675
chr4	6129800	0.156068877386736
chr4	6282780	-0.133016830683651
chr4	6333360	0.474809053631876
chr4	6410350	0.861779240179872
chr4	6412970	0.15582420755062
chr4	6448870	0.203572879072461
chr4	6454890	-0.0496336956455258
chr4	6509960	-0.143216449061042
chr4	6523330	-0.827662873000025
chr4	6546490	0.185845032332098
chr4	6622370	-1.42734978190879
chr4	6640620	-0.512598090342185
chr4	6652600	0.738002549703561
chr4	6668380	0.412668305339237
chr4	6683240	0.139875694723773
chr4	6713460	0.388388713546008
chr4	6716370	-0.343093345005255
chr4	6716990	0.195159393895224
chr4	6723950	-0.0105203398803804
chr4	6735840	-0.337785246140803
chr4	6736690	-0.583991013986345
chr4	6826660	0.750470852174914
chr4	6851110	0.139133131282994
chr4	6869220	0.298347042040922
chr4	6878580	0.724084221566382
chr4	6942400	0.108910956114739
chr4	6998360	-0.22060605164001
chr4	7015750	-0.0305013584904521
chr4	7046970	0.744311216936806
chr4	7052220	-0.304654468945981
chr4	7072960	-0.121835897120336
chr4	7145190	0.206493455724952
chr4	7158790	-0.0879932442755162
chr4	7173640	1.41752917211776
chr4	7183910	-1.48686408869465
chr4	7193110	-0.111841457062585
chr4	7208490	-0.224451964150287
chr4	7275940	0.199436941775633
chr4	7312790	-0.72211615650719
chr4	7331860	-0.211427659319493
chr4	7348240	-0.461753128532721
chr4	7355190	-0.172650159884854
chr4	7391680	0.0767955856539336
chr4	7427300	-1.31184204664789
chr4	7478080	-0.0264625091230741
chr4	7499650	0.196157433694281
chr4	7513400	0.179409041394813
chr4	7617560	0.237325296915985
chr4	7647840	-0.817393092892139
chr4	7684030	0.591336299925031
chr4	7701280	0.103737703205323
chr4	7716670	-0.329923680515452
chr4	7742400	0.791472720396942
chr4	7776660	-0.255581994751124
chr4	7793920	-0.365242070726352
chr4	7829460	-0.657782257321759
chr4	7856380	0.806560735617609
chr4	7907860	-0.0700484012711248
chr4	8093650	0.420553834668068
chr4	8129180	0.122998025545549
chr4	8139670	0.502562264467781
chr4	8246500	0.950882163284245
chr4	8372730	-0.334151543820007
chr4	8408800	0.0758679251377928
chr4	8444400	0.620765353284343
chr4	8494580	-0.184208229900959
chr4	8527040	0.69178429986691
chr4	8540880	-0.0362717187488047
chr4	8553500	0.0896129451960894
chr4	8581130	-0.192897593231424
chr4	8599830	-0.382696918508536
chr4	8600200	0.164673459296307
chr4	8611860	0.651477401278626
chr4	8625540	0.0768457238650787
chr4	8639050	0.163168838464473
chr4	8647280	0.42992857902389
chr4	8650680	0.45493235065374
chr4	8666540	0.455037861641927
chr4	8700140	0.27561973720868
chr4	8701860	-0.428262894968685
chr4	8740410	-0.777753689646383
chr4	8755480	0.400081502265894
chr4	8786540	-0.149501361354057
chr4	8795810	-0.0163510373029797
chr4	8818900	0.91708208664553
chr4	8826290	-0.0855931551106687
chr4	8849890	0.183370313928846
chr4	8867540	-0.161420695020428
chr4	8872950	-0.25586067830831
chr4	8879140	0.103063233139456
chr4	8909610	-0.0218259354479105
chr4	8937430	-0.173582159954113
chr4	8993820	-0.162257530897969
chr4	8994700	0.178109203973012
chr4	9021610	0.238522816478938
chr4	9049160	-0.366100698059369
chr4	9057000	0.898585460776343
chr4	9071000	0.0837425945489853
chr4	9087630	-0.201984079730591
chr4	9108030	0.63978260746107
chr4	9127790	0.531517762182389
chr4	9159010	-0.10597672425007
chr4	9172580	0.758600047601375
chr4	9226290	0.947906494149211
chr4	9237930	-0.295272980841177
chr4	9242510	0.102527571634705
chr4	9316520	-1.15788831972824
chr4	9335500	-0.790302833584512
chr4	9380920	-0.709710823649423
chr4	9401860	-0.0999716323604305
chr4	9412760	-0.37857344960622
chr4	9417140	-1.05023955876136
chr4	9469180	-0.440079024819647
chr4	9509120	0.00915567345496941
chr4	9513780	0.407903058797178
chr4	9539390	0.110783530207467
chr4	9546900	-1.0110837878464
chr4	9567760	-0.244985352620576
chr4	9642270	-0.447684163846924
chr4	9663000	0.281487994697971
chr4	9727430	-0.318848220926118
chr4	9752110	-0.8616508641719
chr4	9784050	1.09016619583451
chr4	9792920	0.312380042340832
chr4	9797710	0.420417050699728
chr4	9891840	0.0604033191274692
chr4	9914540	0.153590942774921
chr4	9928470	-0.0345125996212877
chr4	9960510	0.580505367204447
chr4	9969330	-0.533345164711549
chr4	9988730	0.431177695289587
chr4	9989830	-0.277983041660023
chr4	9991830	-0.830394213875195
chr4	9993460	-0.396054678850667
chr5	2154.35	-0.776292192813075
chr5	27771.9	0.258558338742398
chr5	127204	-0.230646077363039
chr5	288893	0.968992379792109
chr5	302378	0.215184552846181
chr5	348777	-0.265457728529536
chr5	370895	-0.483290111894215
chr5	503741	-0.556733110797959
chr5	543571	0.404032922489217
chr5	584501	-0.540873847815467
chr5	586214	-0.550845267645204
chr5	603926	-0.690331450503944
chr5	695286	0.605838618810822
chr5	700980	0.00921132374747474
chr5	731118	-0.401693580056778
chr5	732270	0.21873270281553
chr5	784797	-0.596588405592427
chr5	789354	-0.203133662084797
chr5	804473	-0.451951827589684
chr5	814455	-0.210172271285642
chr5	840284	0.757379453739583
chr5	928613	0.311292889962568
chr5	945409	-1.21845235372305
chr5	968668	-0.317564666504428
chr5	985466	0.129542925320172
chr5	1010500	-0.123046860222238
chr5	1041230	0.45737938046323
chr5	1053880	-0.0054429907376817
chr5	1186760	0.25337797423497
chr5	1246680	0.405419946247312
chr5	1369270	0.312643068882739
chr5	1419510	0.615969307229414
chr5	1428940	0.145858297044718
chr5	1439780	0.235192680525162
chr5	1448460	0.358864362002003
chr5	1486950	0.794959077143452
chr5	1489340	0.169091904295615
chr5	1549570	-0.364327257392302
chr5	1599200	0.590896610100571
chr5	1636510	0.152963349657605
chr5	1647970	0.0404141027756358
chr5	1649780	-0.552715262315747
chr5	1671780	-0.184671837917581
chr5	1694550	1.0007497811516
chr5	1701350	0.154036362183683
chr5	1798700	-0.00410528715415413
chr5	1813640	0.0776147221639807
chr5	1816350	-0.197215559829334
chr5	1845870	-0.332143070378323
chr5	1849140	-0.411482765610563
chr5	1940740	-0.0412528239557718
chr5	1954540	0.336942426328444
chr5	1955300	-0.403797454529281
chr5	1968640	-0.231658347322207
chr5	1979120	0.590397119826573
chr5	2043940	0.0243084308301414
chr5	2050100	0.844387421168891
chr5	2059590	0.373792334845833
chr5	2069310	-0.638901866398893
chr5	2104160	0.412844555842226
chr5	2104960	-0.931887846360486
chr5	2174040	-0.688523661649278
chr5	2199190	-0.00867821467931685
chr5	2220640	0.310369535948925
chr5	2243400	-0.471793664764623
chr5	2254880	-0.732512718457762
chr5	2280830	-0.180429354568259
chr5	2288570	-0.492443156050161
chr5	2292750	0.0313542627394314
chr5	2306900	-0.650502818680414
chr5	2331910	0.0347059822000626
chr5	2382940	-0.362726336630316
chr5	2398100	-0.299371994047787
chr5	2401000	0.136095822868222
chr5	2414340	-0.730134945411894
chr5	2430810	0.0724682773988266
chr5	2532740	0.757239816212984
chr5	2573130	-0.144533900319741
chr5	2574960	-0.00131869429209067
chr5	2579120	-0.270277041926312
chr5	2583350	-0.756272260059174
chr5	2593420	-0.0534659352734798
chr5	2595030	0.486438167047293
chr5	2613390	-0.399892962886058
chr5	2717460	-0.148941382261513
chr5	2742770	-0.338015261689125
chr5	2744120	-0.376434469937997
chr5	2763410	-0.318386730912247
chr5	2764700	-0.41108081986408
chr5	2776500	-0.276785629742791
chr5	2805630	0.00493623313465694
chr5	2833350	0.387722467877623
chr5	2838210	-0.211139992164866
chr5	2891610	-0.57883131752013
chr5	2892460	-0.597177695131636
chr5	2901700	0.235355960152625
chr5	2980600	0.615256210619438
chr5	3012230	-0.510452625377038
chr5	3029650	-0.300737187536277
chr5	3044770	-0.75785275868454
chr5	3085410	1.05850788569931
chr5	3098800	-0.273277811631438
chr5	3107070	0.493613377957813
chr5	3136850	0.454367625364092
chr5	3158240	0.224400358014883
chr5	3205050	0.618863380531855
chr5	3210360	1.18423322034115
chr5	3260270	0.224609280571322
chr5	3264370	-0.229238396570782
chr5	3285530	-0.806566469956544
chr5	3293830	-0.0592994424421499
chr5	3391070	-0.112719931449732
chr5	3404760	-0.323307279553208
chr5	3426920	0.300810205123743
chr5	3443110	-0.54061786402912
chr5	3477630	0.193849140152759
chr5	3546620	-0.110426923967896
chr5	3557080	0.268599132145482
chr5	3561770	0.467978761336484
chr5	3571230	-0.216733682722227
chr5	3609880	-0.389100311217174
chr5	3646290	0.332385598122452
chr5	3668180	-1.00069324577153
chr5	3673140	0.57570131970861
chr5	3675980	-0.380134039858136
chr5	3772160	-0.199869777105974
chr5	3819950	0.197368483607322
chr5	3846070	0.306969433520487
chr5	3866920	0.217310275717736
chr5	3868990	-0.0129176363521156
chr5	3885970	0.31783286381582
chr5	3932950	-0.19805020921673
chr5	3943700	-0.204853566966518
chr5	4002330	-0.202130775507894
chr5	4037650	-0.287872874003629
chr5	4123750	-0.592944433014354
chr5	4172360	-1.28967839318814
chr5	4185910	1.35117542739959
chr5	4221350	1.27693162002438
chr5	4249090	0.0337122723585877
chr5	4259570	-0.290086795988242
chr5	4281970	-0.257267825767942
chr5	4311470	-0.00313892162971064
chr5	4362450	-0.782957465569308
chr5	4379790	-0.539133227860965
chr5	4388710	-0.638136817035135
chr5	4406200	-0.390145515606246
chr5	4409610	0.183000341291805
chr5	4411270	0.930117561050032
chr5	4415030	0.556868613072162
chr5	4437420	-0.229968970966735
chr5	4468270	-0.526614821208561
chr5	4530690	0.000157037870925863
chr5	4539320	0.186191048599606
chr5	4565820	0.47585071572412
chr5	4566600	0.151466828238102
chr5	4567290	-0.345935423360747
chr5	4594670	0.359486927055977
chr5	4620700	0.520126799956844
chr5	4636170	0.174171482003507
chr5	4641100	0.00988907744584312
chr5	4642900	-0.226694730113767
chr5	4665880	-0.188135971147884
chr5	4721890	-1.28262439208191
chr5	4724240	0.0572839792743756
chr5	4732360	-0.0904898236962423
chr5	4740630	0.42412058931294
chr5	4773350	-0.160053011489823
chr5	4778860	-0.488828202964233
chr5	4785550	0.974585139579092
chr5	4868750	1.48015744287624
chr5	4942240	0.332096823781652
chr5	4951310	0.610083543900769
chr5	5000750	0.836478946146415
chr5	5104410	0.29121788707463
chr5	5123530	-0.485681052597171
chr5	5186150	-0.415567388063129
chr5	5253460	-0.226674829649767
chr5	5271590	-0.0469722555029616
chr5	5279800	-0.380533336277097
chr5	5285900	0.123029559274475
chr5	5362980	-0.0821515306890783
chr5	5402270	-1.07526827525086
chr5	5418680	-0.39832318900796
chr5	5421350	0.401968903220836
chr5	5431970	0.445220418199571
chr5	5446470	0.381635706509828
chr5	5467900	0.69904631661846
chr5	5469020	-0.0958871021938704
chr5	5478160	0.278865722611463
chr5	5571730	-0.411181948173605
chr5	5639460	0.318697143509946
chr5	5650260	-0.148452155981354
chr5	5767780	-0.0164705725519664
chr5	5768160	0.00972556805835666
chr5	5771420	-0.872305864616734
chr5	5780920	0.159637856464916
chr5	5783770	-0.614539694711691
chr5	5786860	0.63094915650091
chr5	5809890	-0.55377216503406
chr5	5833710	0.622998778259449
chr5	5845010	-0.415267255554265
chr5	5867990	0.645274258296728
chr5	5892190	0.0443687949141657
chr5	5957420	-0.357541840565459
chr5	6045710	0.22447913484587
chr5	6049680	-0.583830804664703
chr5	6068080	0.592511860624651
chr5	6081640	-0.734050206521909
chr5	6119500	-0.358816831516826
chr5	6225900	0.463426817038425
chr5	6233800	-0.166193640837882
chr5	6276460	-0.128454435041744
chr5	6276570	0.161220139600502
chr5	6298520	-0.363684042424099
chr5	6304250	0.386393586089975
chr5	6345940	-0.441052319133925
chr5	6366030	-0.0811809324174047
chr5	6378340	0.239079467244488
chr5	6408920	0.30021462352845
chr5	6464180	-0.312121797644449
chr5	6537200	0.0920373938142467
chr5	6604670	-0.546194980943999
chr5	6610890	0.588907197476168
chr5	6618700	0.688166872413778
chr5	6620890	0.150489789837195
chr5	6716590	0.485507311599678
chr5	6718100	0.297197912154566
chr5	6731360	-0.424880975207201
chr5	6784760	-0.0390586475578999
chr5	6792430	-0.226093767951836
chr5	6804440	0.487303404738336
chr5	6804450	-0.518673772469292
chr5	6818470	-0.146034465451676
chr5	6841750	0.0444374263385627
chr5	6850950	0.374514718903757
chr5	6854420	-0.655934219706871
chr5	6878790	-0.0733567190550897
chr5	6911230	0.164354627087065
chr5	6913140	0.613317681353109
chr5	6960620	0.186046516619243
chr5	7030620	0.352277473836587
chr5	7056340	0.0427515172289165
chr5	7149320	-0.219631334980307
chr5	7182340	-0.146490591937312
chr5	7185340	-0.0703477643445006
chr5	7199220	0.210866223345166
chr5	7227990	0.0713413341271358
chr5	7268670	0.622834460839276
chr5	7296690	-0.792662476738499
chr5	7309180	0.0309049563850008
chr5	7333980	-0.47663675167964
chr5	7400840	-0.183098705557065
chr5	7510280	-0.52029560401501
chr5	7520370	1.04302899982634
chr5	7532360	0.166912243804325
chr5	7561050	-0.291409391399972
chr5	7563680	0.047869056099316
chr5	7585360	-0.081826256536775
chr5	7603070	0.580400939990024
chr5	7636010	-0.471894959268457
chr5	7644610	-0.308058670491313
chr5	7689350	0.5348997843543
chr5	7701360	0.405195403721463
chr5	7774510	1.25740474000726
chr5	7835550	-0.607604588358962
chr5	7863580	0.5747884234228
chr5	7866660	0.301930896617076
chr5	7919450	-0.0490392118339784
chr5	7985250	-0.550751538570603
chr5	8042660	0.403931734327137
chr5	8053230	-0.0346677197114266
chr5	8053230	0.700324304800232
chr5	8066860	0.771086192664623
chr5	8172120	-0.479085200680414
chr5	8200160	0.819402879096071
chr5	8233620	1.14619442673221
chr5	8247810	-0.526933030124489
chr5	8288860	0.0244737106045433
chr5	8435760	0.477329424894228
chr5	8436010	0.245316695056372
chr5	8509430	0.397630347062899
chr5	8534060	-0.172901429351983
chr5	8536780	0.985289193671646
chr5	8539800	-0.215249876270197
chr5	8540420	-0.619853504269407
chr5	8572030	-0.115547843501276
chr5	8591650	-0.182615820773679
chr5	8637980	0.692241820236262
chr5	8661840	-0.108488858602486
chr5	8669980	0.411903473845239
chr5	8675340	0.172970455382223
chr5	8711100	0.73946552050544
chr5	8719140	-0.344440579493154
chr5	8737310	-0.699366624017594
chr5	8792070	0.0404204217464516
chr5	8802840	-0.0218715568875343
chr5	8842210	-0.395852310491446
chr5	8849480	1.37650824759453
chr5	8922970	0.213171717594082
chr5	8936140	-0.215529390092536
chr5	8938770	0.471804360897927
chr5	9010700	0.0977757036204674
chr5	9019750	0.668498790379337
chr5	9060530	0.684964366039576
chr5	9072130	-0.609792169746363
chr5	9098960	0.0610103145614524
chr5	9147240	-0.516754755852084
chr5	9181240	0.440930720988748
chr5	9226940	0.389847458951097
chr5	9238750	0.365200257593852
chr5	9252320	-0.882625535461306
chr5	9312430	-0.49943655127929
chr5	9330490	0.09840510755564
chr5	9334620	0.71919461313629
chr5	9338600	-0.250076417946747
chr5	9390340	0.502615378920447
chr5	9406970	0.398473729433316
chr5	9428170	0.389855453619072
chr5	9457940	-0.634238568272133
chr5	9503720	0.287524238451655
chr5	9507900	-0.627916441476196
chr5	9517500	-0.587348204177457
chr5	9530880	0.518464201727863
chr5	9553580	-0.557860602260091
chr5	9609460	0.202787201504928
chr5	9616870	-0.605548331632858
chr5	9657700	1.06251280249268
chr5	9674750	0.611939411658429
chr5	9675530	-0.483152840576557
chr5	9695610	0.377267154761186
chr5	9711840	-0.621274101684425
chr5	9717640	0.0242057117927262
chr5	9748490	0.604218147428904
chr5	9753050	-0.947982624024577
chr5	9816230	0.145450872447178
chr5	9817920	-0.92036706249565
chr5	9843790	-0.545146559899579
chr5	9877960	-0.596452403078007
chr5	9908820	-0.000469875307208515
chr5	9930630	0.235929466089611
chr5	9963690	-0.335770173873671
chr6	33540.6	-0.2058929271133
chr6	66572.3	0.312647088087426
chr6	122445	-0.5673856928358
chr6	146381	0.0614653557106677
chr6	163762	-0.2772324801811
chr6	168211	0.37193680982509
chr6	179740	-0.248615486441638
chr6	188074	-0.408213966243297
chr6	203203	0.0445644040404691
chr6	243119	0.166882796398726
chr6	291741	0.00797097666773322
chr6	298126	-0.796433260419515
chr6	339399	0.110441955572178
chr6	348116	0.40072215603128
chr6	370869	-0.785519946509829
chr6	377597	0.163116845280469
chr6	378384	0.289182326303619
chr6	410289	0.27069140106687
chr6	457132	0.553713815411141
chr6	467031	0.33686882738648
chr6	570811	0.6459680161014
chr6	580525	0.267541288111714
chr6	630794	-0.0151273091443725
chr6	666875	0.282361886147781
chr6	683657	-0.230600774646379
chr6	694806	-0.0300001400535791
chr6	701352	0.387241664297904
chr6	702623	-0.332197571314885
chr6	726145	-0.147773964771782
chr6	729994	1.5274522738044
chr6	766835	-0.11045887881431
chr6	774544	-0.92588528188812
chr6	813602	0.380594512348577
chr6	825960	-0.342856950943625
chr6	937579	0.552775616286659
chr6	978910	-0.1541923158423
chr6	980625	-0.83777060943599
chr6	982410	0.155742626848465
chr6	1000610	-0.185800025255484
chr6	1009650	-0.0440982646382289
chr6	1045230	0.0646199185872598
chr6	1087480	-1.1521489233235
chr6	1095520	0.0762901719797371
chr6	1107710	-0.38007882162611
chr6	1167620	1.02801977147457
chr6	1201730	0.625912179285527
chr6	1258930	-0.556020874661194
chr6	1278830	-0.150086176635372
chr6	1350860	0.425416978514644
chr6	1360700	0.280692521886651
chr6	1373920	-0.518476608834061
chr6	1382640	-0.10386373309473
chr6	1391310	-0.39080724628197
chr6	1428570	0.00837794871100687
chr6	1537940	0.274233000577854
chr6	1537950	0.188318645002133
chr6	1554880	-0.242311935594926
chr6	1645060	0.146926911973023
chr6	1705710	-0.171384646220411
chr6	1722750	0.636641985574972
chr6	1777600	-0.261926724150242
chr6	1890410	-0.420802937939237
chr6	1915250	-0.539773940923141
chr6	1919560	1.174778100763
chr6	1924460	-0.331352055828531
chr6	1935920	0.415049857218191
chr6	2007810	-0.267467061354358
chr6	2028400	0.224656830698076
chr6	2165280	-0.752272390754464
chr6	2234320	-0.58195439757902
chr6	2279260	0.820584197265666
chr6	2363890	-0.023028428560027
chr6	2373160	-0.189122191148915
chr6	2379800	0.174088353457907
chr6	2447390	-0.526977117042713
chr6	2565360	-0.0514024389553159
chr6	2570340	-0.0925552536485697
chr6	2583630	0.303715029771299
chr6	2594580	0.461988287137526
chr6	2600960	0.127531153249271
chr6	2652610	-0.11365913221318
chr6	2662840	0.332729586697386
chr6	2882750	-0.159581310157267
chr6	2979690	-0.429678558283182
chr6	2982690	-0.819717001776189
chr6	2996250	0.413015915401056
chr6	3002650	-0.305954984307227
chr6	3024140	-0.0213016737198144
chr6	3109880	-0.457734671098056
chr6	3121560	-0.176211326378428
chr6	3183480	-0.143079018092921
chr6	3268580	1.5370897593119
chr6	3292440	0.206269129787768
chr6	3326610	-0.259987131941993
chr6	3360490	0.190384329305901
chr6	3426960	-0.509551688321509
chr6	3429520	0.0270917776808941
chr6	3462520	0.51676516687947
chr6	3470270	-0.393311814220255
chr6	3505670	-0.319121764043548
chr6	3557760	0.534978027991299
chr6	3617760	0.956102553650602
chr6	3635760	0.298507089734003
chr6	3638140	0.099618008605919
chr6	3673160	0.557864053688783
chr6	3731850	-0.00152236603777485
chr6	3796410	-0.265342647303084
chr6	3825560	0.322508887255047
chr6	3833020	-0.179399635734574
chr6	3833450	0.294536353750205
chr6	3877580	0.792110326657507
chr6	4006560	-0.23660220738257
chr6	4042090	0.564317705458674
chr6	4048120	0.985226719081286
chr6	4065070	-0.548280936943852
chr6	4093090	-0.521697360341021
chr6	4101600	-1.10400393016527
chr6	4104470	0.429793667966855
chr6	4134690	0.266284791550117
chr6	4155570	-0.0911691340618623
chr6	4187040	-0.861766415462674
chr6	4213210	-0.23565732049758
chr6	4246150	0.208342339115738
chr6	4273530	-0.0721029300625987
chr6	4289590	-0.193567176693065
chr6	4337280	0.986889130991316
chr6	4353280	-1.37883296479478
chr6	4374560	0.126861760743966
chr6	4375000	-0.0156739408393295
chr6	4404020	0.162146065243201
chr6	4434060	0.181579702059896
chr6	4475760	-0.115817163751052
chr6	4499490	-0.125016230736152
chr6	4635200	0.394753710518237
chr6	4648900	-0.536196073420764
chr6	4695180	-0.170537064489552
chr6	4704250	0.188840431768948
chr6	4708870	0.229118860683999
chr6	4765920	0.805702093554189
chr6	4777110	0.567657463087533
chr6	4793400	0.0919552977804698
chr6	4793670	-0.392082315459872
chr6	4818700	0.335982947189473
chr6	4849770	-0.123380603683229
chr6	4849910	-0.463367316364386
chr6	4853560	0.96583276475409
chr6	4926420	0.29512719064186
chr6	4934600	0.617287724745995
chr6	4988250	0.292191671662594
chr6	5008030	-0.15665527296786
chr6	5030810	-0.156128070306976
chr6	5041590	-0.137987863979472
chr6	5062270	0.533565981990889
chr6	5115930	1.14741733748118
chr6	5151690	-0.874076009448359
chr6	5184300	-0.36083787586449
chr6	5266830	-1.13909266707035
chr6	5319410	0.0227460419954757
